,smiles,pref_name,id_24,id_25,id_26,id_27,scomp_id
17718,C=CCNC(=O)c1onc(CSc2ccccn2)c1C(=O)NCC=C,,769927,769927,769927,769927,17718
17719,COc1ccc(NC(=O)CN2C(=O)c3cccc4cccc2c34)c(OC)c1,,769964,769964,769964,769964,17719
17720,CCOc1ccc2oc(C(=O)OCC(=O)NC(=O)NC3CCCC3)c(C)c2c1,,769975,769975,769975,769975,17720
17721,CCCCOC(=O)CSC(=S)N(C)Cc1cccs1,,769994,769994,769994,769994,17721
17722,COc1ccc(NC(=O)c2ccc3ncsc3c2)cc1,,770009,770009,770009,770009,17722
17723,COC(=O)c1ccc(OC)c(CN2CCCN(Cc3ccc(F)cc3)S2(=O)=O)c1,,770011,770011,770011,770011,17723
17724,Nc1ccc(NC(=O)c2cccs2)c(Cl)c1,,770018,770018,770018,770018,17724
17725,COC(=O)c1ccc(C(=O)OC)c(NC(=O)COC(=O)C2CCCCC2)c1,,770033,770033,770033,770033,17725
17726,CCOc1ccc(CNCc2ccccc2Cl)cc1,,770040,770040,770040,770040,17726
17727,CN(C)S(=O)(=O)c1cc(NC(=O)COC(=O)Cc2cccc3ccccc23)ccc1Cl,,770068,770068,770068,770068,17727
17728,CC(=O)Nc1ccc2ccc3cccc4ccc1c2c34,,770097,770097,770097,770097,17728
17729,CCOc1cc(CNCC2CCCN2CC)cc(Cl)c1OC,,770146,770146,770146,770146,17729
17730,C=COCCNC(=S)Nc1ccccc1,,770155,770155,770155,770155,17730
17731,CC(CO)NCC12CC3CC(CC(C3)C1)C2,,770218,770218,770218,770218,17731
17732,Cc1ccc(CN2CCN(Cc3ccccc3C(F)(F)F)CC2)cc1,,770243,770243,770243,770243,17732
17733,Cc1cccc(Cc2c(C)nc(O)c(C#N)c2C)c1,,770295,770295,770295,770295,17733
17734,CN(C)c1ccc(CNc2ccc3c(c2)ncn3C(C)(C)C)cc1,,770315,770315,770315,770315,17734
17735,CC(=O)N1CCN(Cc2nc3cc(NC(=O)c4cccc(Br)c4)ccc3n2C)CC1,,770351,770351,770351,770351,17735
17736,CCC12CN3CCN(CC(C3)C1O)C2,,770354,770354,770354,770354,17736
17737,C[C@@H]1Cc2c(O)c(O)cc(O)c2C(=O)O1,,770370,770370,770370,770370,17737
17738,Cc1c([N-]C(=O)Nc2ccc(Br)cc2)sn[n+]1C,,770377,770377,770377,770377,17738
17739,CCOC(=O)c1c(C)[nH]c(C(=O)COC(=O)C2CC2C)c1C,,770378,770378,770378,770378,17739
17740,Cc1cc2cc(C=C(C#N)C#N)c(Cl)nc2cc1C,,770434,770434,770434,770434,17740
17741,COc1cc(CN2CCN(Cc3ccccc3C(F)(F)F)CC2)cc(OC)c1OC,,770438,770438,770438,770438,17741
17742,CCN(CC)C(=O)Oc1ccc(NC(=O)N2CCOCC2)cc1,,770457,770457,770457,770457,17742
17743,Clc1ccc2[nH]c3c(NCCN4CCOCC4)ncnc3c2c1,,770507,770507,770507,770507,17743
17744,CCCCOc1ccccc1C(=O)NCCCC(=O)O,,770681,770681,770681,770681,17744
17745,Nc1cc(O)nc(SCc2ccc(Cl)cc2)n1,,770740,770740,770740,770740,17745
17746,CC(C)CNC(=O)CC(=O)NN=C1CCCC1,,770752,770752,770752,770752,17746
17747,COC(=O)c1cccc(NC(=O)CCCOc2cccc(C)c2)c1,,770783,770783,770783,770783,17747
17748,CCOc1cc(CNCCc2c[nH]c3ccccc23)cc(Cl)c1OCC,,770788,770788,770788,770788,17748
17749,CC(C)(C)c1ccc(OC(=O)c2ccc3nsnc3c2)cc1,,770820,770820,770820,770820,17749
17750,Cc1cc(C)nc(SCC(=O)c2ccc(F)cc2F)n1,,770823,770823,770823,770823,17750
17751,CCCOc1ccc(OCCSc2nnc(N)s2)cc1,,770886,770886,770886,770886,17751
17752,CSSC,,770945,770945,770945,770945,17752
17753,CC(C)CNS(=O)(=O)c1ccc(CCC(=O)NCc2ccncc2)cc1,,770962,770962,770962,770962,17753
17754,CC(=O)Nc1ncc(Cc2cccc(Cl)c2)s1,,770996,770996,770996,770996,17754
17755,CCC(CC)c1nnc(NC(=O)c2cccnc2SC)s1,,771053,771053,771053,771053,17755
17756,Cc1cnc(NC(=O)c2cncc(Br)c2)s1,,771087,771087,771087,771087,17756
17757,CCCn1c(C)cc(C(=O)COc2ccc(C)nc2[N+](=O)[O-])c1C,,771140,771140,771140,771140,17757
17758,CC(C)(C)NC(=O)NC(=O)COC(=O)CCC1CCCCC1,,771147,771147,771147,771147,17758
17759,CCCN(CC(=O)Nc1ccccc1C)C(=O)CCl,,771161,771161,771161,771161,17759
17760,Oc1ccc(NCc2cccs2)cc1,,771163,771163,771163,771163,17760
17761,COC(=O)c1c(C)[nH]c(C(=O)OCc2ccc(F)cc2)c1C,,771172,771172,771172,771172,17761
17762,CCNc1nc(NC(C)C)nc(Oc2ccc(OCCOc3ccc(C)cc3)nn2)n1,,771185,771185,771185,771185,17762
17763,CCCc1ccc(OC(=O)NC(=O)CCSC(=S)N(CC)CC)cc1,,771238,771238,771238,771238,17763
17764,CCCSc1nsc(NC(=O)CC)n1,,771320,771320,771320,771320,17764
17765,CCOC(=O)c1c(C)[nH]c(C(=O)OCc2ccc(F)cc2)c1C,,771321,771321,771321,771321,17765
17766,CCCCCSc1cc(OC)c(CCN)cc1OC,,771331,771331,771331,771331,17766
17767,COc1cccc(NC(=O)Nc2ccc3nsnc3c2)c1,,771350,771350,771350,771350,17767
17768,Cc1ccc(NC(=O)c2ccc(Cl)c(NC(=O)c3cccs3)c2)cc1,,771372,771372,771372,771372,17768
17769,COc1cc(CCC(=O)OCC(=O)NCc2ccc(Cl)cc2)cc(OC)c1OC,,771409,771409,771409,771409,17769
17770,CCOC(=O)c1c(NC(=O)c2cccs2)sc(C)c1CC,,771478,771478,771478,771478,17770
17771,CC(CNc1ccccc1O)C(=O)O,,771517,771517,771517,771517,17771
17772,CCOC(=O)Cc1csc(NC(=O)CS(=O)(=O)Cc2ccccc2)n1,,771530,771530,771530,771530,17772
17773,Cc1cc(C)n(CCCC(=O)O)n1,,771537,771537,771537,771537,17773
17774,CCCOC(=O)c1ccc(NC(=O)c2ccccc2[N+](=O)[O-])cc1,,771643,771643,771643,771643,17774
17775,COc1ccc(OC(C)C(=O)N2CCc3ccccc3C2)cc1,,771649,771649,771649,771649,17775
17776,CCc1ccc(CNCc2cccnc2)cc1,,771670,771670,771670,771670,17776
17777,CCOCCCNC(=O)C1CCN(Cc2cccc(OCc3ccccc3)c2)CC1,,771685,771685,771685,771685,17777
17778,CCCCOC(=O)Nc1cc(C)c(Cl)cc1OC,,771723,771723,771723,771723,17778
17779,Cc1ccc(C)c(NC(=O)C(=O)NCCc2c[nH]c3ccccc23)c1,,771743,771743,771743,771743,17779
17780,COc1cccc(NC(=O)c2cccc(OC)c2OC)c1,,771763,771763,771763,771763,17780
17781,CCC(C)NC(=O)COC(=O)c1ccc(Cl)cc1O,,771821,771821,771821,771821,17781
17782,CCC(CC)C(=O)Nc1ccc(Nc2ccccc2)cc1,,771916,771916,771916,771916,17782
17783,COc1ccc2[nH]c(C(=O)O)c(NC(=O)c3ccccc3[N+](=O)[O-])c2c1,,771978,771978,771978,771978,17783
17784,Cc1ccc(NC(=O)N2CCCN(Cc3ccc(F)cc3)C2)cc1C,,772029,772029,772029,772029,17784
17785,COc1ccc(NC(=O)C(=O)NCCCn2ccnc2)cc1,,772036,772036,772036,772036,17785
17786,CCc1n[nH]c(SCC(=O)c2cc(C)ccc2C)n1,,772038,772038,772038,772038,17786
17787,CC(C)CCNC(=O)CCSCCC(=O)NCCC(C)C,,772109,772109,772109,772109,17787
17788,CN(C)S(=O)(=O)c1cccc(NC(=O)c2cccc(NS(=O)(=O)c3ccccc3)c2)c1,,772140,772140,772140,772140,17788
17789,CCCC(=O)c1ccc(N2CCCC2)c(F)c1,,772183,772183,772183,772183,17789
17790,CCC(C)N=C(S)Nc1ccccc1OC,,772214,772214,772214,772214,17790
17791,COC(=O)c1ccc(NC(=O)Cc2ccc(F)cc2)cc1,,772270,772270,772270,772270,17791
17792,COc1cccc2c(Nc3ccccc3C)cc(C)nc12,,772271,772271,772271,772271,17792
17793,COC(=O)[C@@H](NC(=O)Nc1ccc(OC)cc1)C(C)C,,772272,772272,772272,772272,17793
17794,COc1cccc(CSc2nc3ccccc3cc2C=O)c1,,772273,772273,772273,772273,17794
17795,NS(=O)(=O)c1cccc(NC(=O)CCSc2ccc(Cl)cc2)c1,,772318,772318,772318,772318,17795
17796,CC(O)CCC(=O)NN=C(S)Nc1ccccc1,,772335,772335,772335,772335,17796
17797,CC(=O)Nc1ccc(NC2(C)C(=O)c3ccccc3C2=O)cc1,,772400,772400,772400,772400,17797
17798,COc1[nH]nc(C(=O)Nc2cc(Cl)ccc2Cl)c1[N+](=O)[O-],,772421,772421,772421,772421,17798
17799,COC(=O)c1c(CCl)noc1C(=O)NC(C)C,,772433,772433,772433,772433,17799
17800,CCc1c(C)sc(NC(=O)c2cc(CC(C)C)on2)c1C#N,,772444,772444,772444,772444,17800
17801,COc1nc(Nc2ccccc2F)nc(OC)n1,,772451,772451,772451,772451,17801
17802,Cc1ccnc(NC(=O)Nc2cccc(F)c2)c1,,772559,772559,772559,772559,17802
17803,COc1ccc(CNC(=O)CCC(=O)Nc2ccc(Cl)cc2)cc1,,772564,772564,772564,772564,17803
17804,Clc1ccc(CNC2CCN(Cc3ccccc3)CC2)cc1,,772718,772718,772718,772718,17804
17805,CCc1ccc(OCC(=O)NNC(=S)NC(=O)C2CC2)c(Br)c1,,772720,772720,772720,772720,17805
17806,Cc1ccc(NC(=O)CC(=O)c2ccccc2)cc1C,,772755,772755,772755,772755,17806
17807,Cc1cc(C)c(C(=O)O)c(CC(C)(C)C(=O)O)c1,,772807,772807,772807,772807,17807
17808,Cc1cc(C)c(C#N)c(Nc2cccc(C)c2C)n1,,772834,772834,772834,772834,17808
17809,O=S1(=O)Cc2cc3ccccc3cc2C1,,772856,772856,772856,772856,17809
17810,Oc1cc(N=Nc2ccc(Cl)cc2)nc(O)n1,,772864,772864,772864,772864,17810
17811,CCc1cccc(NC(=O)CCS(=O)(=O)c2ccc(Br)cc2)c1,,772928,772928,772928,772928,17811
17812,Nc1nc(SC23CC4CC(CC(C4)C2)C3)ns1,,772938,772938,772938,772938,17812
17813,CCCCCCc1ccc(OCC(=O)OC)cc1OCC(=O)OC,,773019,773019,773019,773019,17813
17814,CCOC(=O)c1cn(Cc2c(C)c(C)c(C)c(C)c2C)nn1,,773061,773061,773061,773061,17814
17815,Cc1ccc(CNC(=O)CN2CCN(Cc3ccc(C)cc3)C2=O)cc1,,773068,773068,773068,773068,17815
17816,CCOCCc1nnc(NC(=O)c2cc(OC)c(OC)c(OC)c2)s1,,773077,773077,773077,773077,17816
17817,CCc1ccc(OCC(=O)NC(N=C(S)Nc2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1,,773109,773109,773109,773109,17817
17818,COc1ccc(CNC(=O)COc2ccc(F)cc2)cc1,,773116,773116,773116,773116,17818
17819,COc1ccc(NC2=Nc3cccc4cccc2c34)cc1OC,,773130,773130,773130,773130,17819
17820,CCc1ccc(CN(C)C(=O)C2CCC(=O)N(CC3CCCCC3)C2)cc1,,773168,773168,773168,773168,17820
17821,COc1cc2nc(Cl)nc(N3CCCCC3)c2cc1OC,,773242,773242,773242,773242,17821
17822,OCc1ccnc2c(O)cccc12,,773262,773262,773262,773262,17822
17823,CC(C)(C)N=C(S)N=C(N)N[N+](=O)[O-],,773315,773315,773315,773315,17823
17824,CCc1ccc(CNC(=O)Cc2ccc(NC(=O)C3=C(C)OCCS3)cc2)cc1,,773339,773339,773339,773339,17824
17825,CSc1cccc(NC(=S)N(CCN(C)C)C(C)c2ccccn2)c1,,773356,773356,773356,773356,17825
17826,COc1ccc2[nH]c(SCC(=O)Nc3ccccc3C)nc2c1,,773362,773362,773362,773362,17826
17827,Clc1ccc(CNc2ccc(CNc3nc[nH]n3)cc2)c(Cl)c1,,773430,773430,773430,773430,17827
17828,COc1ccc2oc(C(=O)c3ccccc3)c(N)c2c1,,773488,773488,773488,773488,17828
17829,Cc1cc(OCC(=O)Nc2ccncc2)cc(C)c1Cl,,773597,773597,773597,773597,17829
17830,COCc1cc(C)nc(SCc2ccc(Cl)cc2)c1C#N,,773617,773617,773617,773617,17830
17831,Cc1ccc(NC(=O)CCC(=O)NNC(=O)Cc2ccccc2)cc1C,,773630,773630,773630,773630,17831
17832,COc1ccc2nc(NC(=O)c3ccccc3F)sc2c1,,773643,773643,773643,773643,17832
17833,CC(=O)NC(=S)NNC(=O)c1ccc(Br)cc1,,773776,773776,773776,773776,17833
17834,Cc1ccc2cccc(NC(=S)NC(=O)c3c(Br)cnn3C)c2n1,,773852,773852,773852,773852,17834
17835,CCOC(=O)c1c(C)[nH]c(N=Nc2ccccc2C)c1C,,773916,773916,773916,773916,17835
17836,Cc1cc(O)nc(SCC(=O)Nc2nnc(SCc3ccccc3)s2)n1,,773917,773917,773917,773917,17836
17837,COc1ccc(CCNC(=O)c2cc(C)oc2C)cc1OC,,773932,773932,773932,773932,17837
17838,CCCNC(=O)COc1ncnc2sccc12,,774014,774014,774014,774014,17838
17839,Cc1ccc(OCCC(=O)OCc2csc(CC(=O)Nc3ccccc3C)n2)cc1,,774032,774032,774032,774032,17839
17840,COc1ccc(CCN=C(N)NS(=O)(=O)c2ccccc2)cc1,,774050,774050,774050,774050,17840
17841,COc1ccc(C(=O)OCC(=O)NCc2ccccc2)c(OC)c1OC,,774054,774054,774054,774054,17841
17842,CCOc1ccc(NC(=O)Nc2cc(C)on2)cc1,,774083,774083,774083,774083,17842
17843,CC(=O)Nc1cnc2ccccc2n1,,774111,774111,774111,774111,17843
17844,CN=C(S)Nc1ccc(OC(F)(F)F)cc1,,774132,774132,774132,774132,17844
17845,Cc1cc(Sc2nc(N)ncc2[N+](=O)[O-])ncn1,,774142,774142,774142,774142,17845
17846,Nc1nnc(CC(=O)Nc2ccccc2)s1,,774211,774211,774211,774211,17846
17847,COc1ccc(NC(=O)c2[nH]cnc2C(=O)N[C@@H](CC(C)C)C(=O)OC(C)(C)C)cc1,,774220,774220,774220,774220,17847
17848,CCOC(=O)Cc1csc(NC(=O)CSc2nnc(C(C)C)n2C)n1,,774222,774222,774222,774222,17848
17849,Cc1nn(C)c(C(=O)Sc2cccc(Cl)c2)c1[N+](=O)[O-],,774237,774237,774237,774237,17849
17850,Cc1ccc(C)c(NC(=O)CSc2nnc(NC(=O)C3CC3)s2)c1,,774308,774308,774308,774308,17850
17851,CC(=O)N1CCC(=NNC(=O)c2cc3ccccc3cc2O)CC1,,774344,774344,774344,774344,17851
17852,COc1ccc(Cc2noc(CN3CCN(Cc4cccc(Cl)c4)CC3)n2)cc1OC,,774365,774365,774365,774365,17852
17853,Cc1cc(C)nc(Sc2ncnc(N)c2[N+](=O)[O-])n1,,774427,774427,774427,774427,17853
17854,NS(=O)(=O)c1ccc(CNS(=O)(=O)c2ccc3ccccc3c2)cc1,,774504,774504,774504,774504,17854
17855,Nc1ccc(Cc2ccc(N)c(O)c2)cc1O,,774527,774527,774527,774527,17855
17856,CCN1CCN(Cc2ccc(NC(=O)c3cc(NC(=O)c4nccnc4N)cc(OC)c3)cc2C(F)(F)F)CC1,,774559,774559,774559,774559,17856
17857,CCc1n[nH]c(SCc2ccccc2)n1,,774563,774563,774563,774563,17857
17858,COC(=O)c1sc2nc(CSc3ccc(Br)cc3)nc(O)c2c1C,,774587,774587,774587,774587,17858
17859,COc1cccc(CNCCc2c[nH]c3ccccc23)c1OC,,774594,774594,774594,774594,17859
17860,CCOC(=O)Cc1cnc(NC(=O)c2ccccc2)s1,,774655,774655,774655,774655,17860
17861,COc1ccc2[nH]cc(CCNC(=O)Cc3ccc(Br)cc3)c2c1,,774676,774676,774676,774676,17861
17862,COC(=O)c1ccc(C(=O)OC)c(NC(=S)N2CC(C)CC(C)C2)c1,,774689,774689,774689,774689,17862
17863,COC(=O)c1ccc(CSc2nnc(NC(C)C)s2)cc1,,774719,774719,774719,774719,17863
17864,CCn1c(CNS(=O)(=O)c2ccc(Br)cc2)nnc1SC,,774747,774747,774747,774747,17864
17865,OCCNCc1ccc(OCc2ccc(Cl)cc2Cl)cc1,,774780,774780,774780,774780,17865
17866,COc1ccc(NC(=O)CCC(=O)Nc2nnc(CC(C)C)s2)cc1Cl,,774785,774785,774785,774785,17866
17867,Cc1nc2nc(CSc3nnc(C)s3)cc(O)n2n1,,774823,774823,774823,774823,17867
17868,CC(C)(C)Nc1nc(Cl)nc(Nc2ccccc2)n1,,774827,774827,774827,774827,17868
17869,COc1ccc(NC(=O)C=C(C)C)cc1Cl,,774840,774840,774840,774840,17869
17870,CCN(CC)C(=O)c1sc(NC(=O)Cc2ccccc2)c(C#N)c1C,,774877,774877,774877,774877,17870
17871,COc1ccc(CCC(C)NCCc2ccc(Cl)cc2Cl)cc1,,774900,774900,774900,774900,17871
17872,CCOC(=O)c1cn(Cc2ccc(Br)cc2)nn1,,774960,774960,774960,774960,17872
17873,CNC(=O)NC(=O)C(C)OC(=O)CCCSc1nc2ccccc2s1,,775005,775005,775005,775005,17873
17874,COc1cc(CN2CCCN(Cc3cc(OC)c(OC)c(OC)c3)C2)cc(OC)c1OC,,775028,775028,775028,775028,17874
17875,OC(CCNCCc1c[nH]c2ccccc12)C(F)(F)F,,775056,775056,775056,775056,17875
17876,CCCC(=O)NC(=S)Nc1cccc2c(O)cccc12,,775060,775060,775060,775060,17876
17877,COc1ccc2nc(NC(=O)CCn3cccc3)sc2c1,,775146,775146,775146,775146,17877
17878,CCCCNC(=O)C12CCC(C)(C(=O)C1Br)C2(C)C,,775189,775189,775189,775189,17878
17879,Cc1nc2ccc(NC(=O)Cc3ccc(Br)cc3)cc2s1,,775355,775355,775355,775355,17879
17880,CC1=CC(=O)[N-]S(=O)(=O)O1,ACESULFAME POTASSIUM,775358,775358,775358,775358,17880
17881,CCOC(=O)c1cnc2ccccc2c1NCCO,,775410,775410,775410,775410,17881
17882,COCCc1nnc(NC(=O)C23CC4CC(CC(C4)C2)C3)s1,,775418,775418,775418,775418,17882
17883,COC(=O)c1cc(C#N)c(SCc2ccccc2)nc1C,,775434,775434,775434,775434,17883
17884,Nc1ccc(OCc2ccccc2)cc1,4-BENZYLOXYANILINE,775455,775455,775455,775455,17884
17885,CN(C)C(=O)CNC(=O)C1CCCCC1,,775469,775469,775469,775469,17885
17886,CN(C)S(=O)(=O)c1cccc(CSc2cccc[n+]2[O-])c1,,775577,775577,775577,775577,17886
17887,COc1ccc(OCC(=O)NNC(=S)NC(=O)C2CC2)cc1,,775621,775621,775621,775621,17887
17888,CC(C)(C)Nc1nc(Cl)nc(NC2CCCCC2)n1,,775718,775718,775718,775718,17888
17889,Cc1ccc(NC(=O)c2ccncc2)cc1[N+](=O)[O-],,775739,775739,775739,775739,17889
17890,Cc1cccc(NC(=O)C23CCC(C(Br)Br)(C2Br)C3(C)C)n1,,775754,775754,775754,775754,17890
17891,CC(C)OC(=O)c1ccc(NC(=O)C2C3CC4OC(=O)C2C4C3)cc1,,775791,775791,775791,775791,17891
17892,COCC(=O)Nc1cc(OC)ccc1OC,,775807,775807,775807,775807,17892
17893,CCOC(=O)c1ccc(NC(=O)NCc2cccnc2)cc1,,775895,775895,775895,775895,17893
17894,CCCCN(CC)CCNC(=O)c1cc2c(O)nc3ccccc3c2n1C,,775902,775902,775902,775902,17894
17895,Cc1ccc(NC2OC(C(O)CO)C(O)C2O)cc1[N+](=O)[O-],,775928,775928,775928,775928,17895
17896,Oc1cncc(Cc2ccccc2)c1,,775949,775949,775949,775949,17896
17897,CNC(=O)CSc1nc2nc(C)cc(C)n2n1,,775973,775973,775973,775973,17897
17898,COc1ccc2nc(O)c(CNc3cc(C)ccc3C)cc2c1,,776003,776003,776003,776003,17898
17899,CN=C(S)NNC(=O)CSCc1c(Cl)cccc1Cl,,776053,776053,776053,776053,17899
17900,COc1ccc(NC(=O)Nc2cccc3ccccc23)c(OC)c1,,776059,776059,776059,776059,17900
17901,COc1ccc(OCc2nc(N)nc(Nc3ccccc3OC)n2)cc1,,776062,776062,776062,776062,17901
17902,CC(=O)c1ccc(Nc2cc(C)nc3c(C)cc(C)cc23)cc1,,776107,776107,776107,776107,17902
17903,CN(C)c1nc(NC(C)(C)C)nc(NC(C)(C)C)n1,,776145,776145,776145,776145,17903
17904,COc1ccc(NC(=O)CCN2C(=O)C3CC=C(Cl)CC3C2=O)cc1,,776148,776148,776148,776148,17904
17905,Cc1ccc2nc(NC(=O)CSCC(=O)OCC(=O)c3ccc(Br)cc3)sc2c1,,776154,776154,776154,776154,17905
17906,COc1ccc(NC(=O)NC23CC4(C)CC(C)(CC(C)(C4)C2)C3)cc1,,776165,776165,776165,776165,17906
17907,CCn1cc(CNC(=O)NC23CC4CC(CC(C4)C2)C3)c(C)n1,,776171,776171,776171,776171,17907
17908,Cc1ccc(C)c(Oc2cc(F)nc(N)n2)c1,,776238,776238,776238,776238,17908
17909,CCOC(=O)c1ccc(NC(=O)c2nccnc2C(=O)O)cc1,,776270,776270,776270,776270,17909
17910,CCCn1nnc(NC(=O)c2ccccc2Br)n1,,776279,776279,776279,776279,17910
17911,CSCCC(NS(=O)(=O)c1ccc2ccccc2c1)C(=O)O,,776292,776292,776292,776292,17911
17912,NS(=O)(=O)c1ccc(NN=C2C(=O)NC(=S)NC2=O)cc1,,776323,776323,776323,776323,17912
17913,CS(=O)(=O)c1ccc2nc(NC(=O)C3CCCCC3)sc2c1,,776355,776355,776355,776355,17913
17914,CCCNC(=O)NCCC12CC3CC(CC(C3)C1)C2,,776371,776371,776371,776371,17914
17915,CCCc1nnc(NC(=O)CN2CCN(C)CC2)s1,,776435,776435,776435,776435,17915
17916,CN(C)S(=O)(=O)c1cccc(NC(=O)COC(=O)c2cccn2C)c1,,776475,776475,776475,776475,17916
17917,CN(C)c1ccc(NC(=O)CN2CCN(CC(=O)Nc3ccc(F)cc3)CC2)cc1,,776504,776504,776504,776504,17917
17918,CCCc1nnc(NC(=O)CCC(=O)N2CCN(Cc3ccc(C)cc3C)CC2)s1,,776537,776537,776537,776537,17918
17919,CC(C)CN(CC(C)C)C(=O)Cc1coc2ccc3ccccc3c12,,776539,776539,776539,776539,17919
17920,CC1CN(Cc2ccccn2)CCC1=O,,776542,776542,776542,776542,17920
17921,Cc1ccc(C#N)c(SCc2ccccc2F)n1,,776543,776543,776543,776543,17921
17922,Cc1cccc(N=C(S)NC2CCN(Cc3ccccc3)CC2)c1C,,776551,776551,776551,776551,17922
17923,CCCC(=O)Nc1nc2ccc(OCC)cc2s1,,776563,776563,776563,776563,17923
17924,CN(C)C1(CNCC(O)COc2ccc(CC#N)cc2)CCCCC1,,776588,776588,776588,776588,17924
17925,NNC(=O)c1ccc(COCC(F)(F)C(F)F)cc1,,776614,776614,776614,776614,17925
17926,COc1ccc(CCNC(=O)NC23CC4CC(CC(C4)C2)C3)cc1OC,,776661,776661,776661,776661,17926
17927,CCNS(=O)(=O)c1ccc(CCC(=O)N2CCCC2)cc1,,776697,776697,776697,776697,17927
17928,Cc1ccc(NC(=O)CCC(=O)NNC(=O)COc2ccccc2)c(C)c1,,776701,776701,776701,776701,17928
17929,CCOC(=O)c1cn2c(C)cccc2n1,,776729,776729,776729,776729,17929
17930,COC(=O)[C@@H]1Cc2c([nH]c3ccccc23)C(C)(C)N1C(=O)CCl,,776734,776734,776734,776734,17930
17931,CCOC(=O)c1nc(O)c2c(C)c(C)sc2n1,,776771,776771,776771,776771,17931
17932,COc1ccc(NC(=O)c2cc3ccccn3n2)cc1,,776839,776839,776839,776839,17932
17933,CCn1c(CNC(=O)C23CC4CC(CC(C4)C2)C3)nnc1SC,,776866,776866,776866,776866,17933
17934,COc1ccc(C(=O)Nc2ccc3ccccc3c2)c(OC)c1,,776946,776946,776946,776946,17934
17935,COc1cccc(NC(=O)c2ccn(C)n2)c1,,776953,776953,776953,776953,17935
17936,CCCN1Cc2cccc(C(=O)NC(CC(=O)OCC)c3ccc(OC(C)C)cc3)c2C1=O,,776962,776962,776962,776962,17936
17937,Cc1cccn2cc(CNc3ccccc3)nc12,,776965,776965,776965,776965,17937
17938,CCN(CC)Cc1cc(CCNC(=O)c2ccc(Cl)cc2)ccc1O,,777061,777061,777061,777061,17938
17939,CCN1CCN(CC(=O)Nc2ccc(C)cc2C)C(=O)C1=O,,777127,777127,777127,777127,17939
17940,CC(=O)c1cccc(NC(=S)NC(=O)CC(C)(C)C)c1,,777165,777165,777165,777165,17940
17941,COc1ccc(NC(=O)Nc2ccc(CC(=O)O)cc2)cc1,,777173,777173,777173,777173,17941
17942,Cc1cccc(NC(=O)Nc2cc(C)cc(C)n2)c1,,777246,777246,777246,777246,17942
17943,COc1ccc(NC(=O)C2CCOC(C)(C)C2)cc1,,777249,777249,777249,777249,17943
17944,CC(C)CNS(=O)(=O)c1cc(C(=O)OCC(=O)N2CCOCC2)c(Cl)cc1Cl,,777291,777291,777291,777291,17944
17945,CCOC(=O)c1sc(Nc2ccc(F)cc2)nc1C,,777347,777347,777347,777347,17945
17946,CC1(C)C2SCC(=O)N2CCN1CC(=O)NN,,777361,777361,777361,777361,17946
17947,Cc1ccc(Sc2c(C=O)c3ccccc3n2C)cc1,,777392,777392,777392,777392,17947
17948,COc1ccc(C(=O)C2CCCN(Cc3cc(Cl)ccc3O)C2)c(OC)c1,,777431,777431,777431,777431,17948
17949,CCC(=O)NNc1nc2c(C)cc(C)cc2s1,,777432,777432,777432,777432,17949
17950,COc1cc(NS(=O)(=O)c2ccc(NC(=O)COc3ccccc3Cl)cc2)nc(OC)n1,,777482,777482,777482,777482,17950
17951,COc1ccc(NC(=O)CCCC(=O)OCC(=O)c2cccc(OC)c2)cc1,,777502,777502,777502,777502,17951
17952,CCNc1nc(N)nc(Oc2ccc(OCCOc3ccc(Cl)cc3Cl)nn2)n1,,777581,777581,777581,777581,17952
17953,CCOC(=O)c1cc2ccccc2n1CCN(CC)CC,,777671,777671,777671,777671,17953
17954,Cc1ccc(CNc2ncnc3cc(Cl)ccc23)cc1,,777680,777680,777680,777680,17954
17955,CCCC(C)NC(=O)COc1ccc(Sc2ccc(OCC(=O)NC(C)CCC)cc2)cc1,,777682,777682,777682,777682,17955
17956,CCc1ccc2nc(NC(=O)CCCc3cccs3)sc2c1,,777683,777683,777683,777683,17956
17957,CSS(=O)(=O)c1cccc2cccnc12,,777709,777709,777709,777709,17957
17958,Cc1ccn2cc(CSc3ccccc3)nc2c1,,777786,777786,777786,777786,17958
17959,CCOC(=O)Cc1csc(NC(=S)NC(=O)c2ccccc2Br)n1,,777848,777848,777848,777848,17959
17960,CC(=O)c1cccc(NC(=O)c2sc(Cl)nc2C)c1,,777884,777884,777884,777884,17960
17961,COc1ccc(CC(=O)NCc2cccs2)cc1,,777897,777897,777897,777897,17961
17962,CC(=O)Nc1ccc2nc3ccccc3nc2c1,,777900,777900,777900,777900,17962
17963,CC(C)(C)c1ccc(OCCCNCc2ccccc2)cc1,,777904,777904,777904,777904,17963
17964,COCCNCC(=O)NC12CC3CC(CC(C3)C1)C2,,777919,777919,777919,777919,17964
17965,CN(C)c1ccc(CNC2CC(C)(C)NC(C)(C)C2)cc1,,778026,778026,778026,778026,17965
17966,COC(=O)CSC(=S)N1CCCC(C)C1,,778042,778042,778042,778042,17966
17967,COc1ccc(NC(=O)Cn2nnc(C(=O)Nc3ccc(C)c(F)c3)c2N)cc1Cl,,778129,778129,778129,778129,17967
17968,CC(=O)c1ccc(NS(=O)(=O)c2ccc(Br)s2)cc1,,778227,778227,778227,778227,17968
